udalmntlctd,contd alcohol use despite alc cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udalblckout,repeated blackouts while or after drinking alc past 12 mos,,,,,,,,,,
udalblckctd,continue drinking alcohol even after blackouts,,,,,,,,,,
udalstopact,less activities b/c of alcohol use past 12 mos,,,,,,,,,,
udalworkprb,alcohol cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udalfmlyprb,alcohol cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udalfmlyctd,contd alcohol use despite alc cause arguments w/fam/frnds,,,,,,,,,,
udalgethurt,alcohol use increased chance getting hurt pst 12 mos,,,,,,,,,,
udalwdsweat,sweating/rapid heartbeat - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdtrmbl,hands tremble - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdsleep,trouble sleeping - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdvomit,vomiting/upset stomach - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdhaluc,see/hear/feel things - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdsitst,could not sit still - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalwdflanx,feeling anxious - alc withdrawal symptom pst 12 mos,,,,,,,,,,
udalavoidwd,use alc/drg to get over/avoid alc withdrawal in pst 12 mos,,,,,,,,,,
udalavwalco,used alcohol to get over/avoid alc withdrawal in pst 12 mos,,,,,,,,,,
udalavwsvtr,used sed/trq/slp pills/dwnrs to avoid alc wdrwal pst 12 mos,,,,,,,,,,
udalavwothr,used something else to get ovr/avd alc withdrawal pst 12 mos,,,,,,,,,,
udmjtimeuse,spent great deal of time using/feel eff of mj pst 12 mos,,,,,,,,,,
udmjtimeget,spent great deal time try to get/getting mj in pst 12 mos,,,,,,,,,,
udmjlrgamts,used mj larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udmjwantbad,wanted to use marijuana so badly in past 12 mos,,,,,,,,,,
udmjstrurge,strong urge to use marijuana in past 12 mos,,,,,,,,,,
udmjneedmor,needed a lot more marijuana to get feeling you want,,,,,,,,,,
udmjlesseff,same amt marijuana has less effect than it used to,,,,,,,,,,
udmjtrystop,try to cut down/stop marijuana use in past 12 mos,,,,,,,,,,
udmjnotstop,unable to cut/stop mj use more than one time past 12 mos,,,,,,,,,,
udmjwshstop,often wish cut down or stop mj use past 12 mos,,,,,,,,,,
udmjhlthprb,any long-lasting phys prbs caused/worsnd by mj pst 12 mos,,,,,,,,,,
udmjhlthctd,contd to use marijuana despite mj cause/worsen phys prbs,,,,,,,,,,
udmjmntlprb,any emot/mntl hlth prbs caused/worsnd by mj past 12 mos,,,,,,,,,,
udmjmntlctd,contd marijuana use despite mj cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udmjstopact,less activities b/c of marijuana use past 12 mos,,,,,,,,,,
udmjworkprb,marijuana cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udmjfmlyprb,marijuana cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udmjfmlyctd,contd marijuana use despite mj cause arguments w/fam/frnds,,,,,,,,,,
udmjgethurt,marijuana use increased chance getting hurt pst 12 mos,,,,,,,,,,
udmjwdangry,feeling irritable or angry-mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdflanx,feeling anxious/nervous - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdsleep,having trouble sleeping - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdappet,losing appetite or weight - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdsitst,"couldn""t sit still - mj withdrawal symptom pst 12 mos",,,,,,,,,,
udmjwddeprs,feeling depressed - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdstmch,stomach ache - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdshake,shaking or tremors - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdsweat,sweating - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdfever,fever - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdchill,chills - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjwdhedac,headache - mj withdrawal symptom pst 12 mos,,,,,,,,,,
udmjavoidwd,use mj/drg to get over/avoid mj withdrawal in pst 12 mos,,,,,,,,,,
udmjavwmarj,used marijuana to get over/avoid mj withdrawal in pst 12 mos,,,,,,,,,,
udmjavwothr,used something else to get ovr/avd mj withdrawal pst 12 mos,,,,,,,,,,
udcctimeuse,spent great deal of time using/feel eff of cocaine pst 12mos,,,,,,,,,,
udcctimeget,spent great deal time try to get/getting cocaine pst 12 mos,,,,,,,,,,
udcclrgamts,used coc larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udccwantbad,wanted to use cocaine so badly in past 12 mos,,,,,,,,,,
udccstrurge,strong urge to use cocaine in past 12 mos,,,,,,,,,,
udccneedmor,needed a lot more cocaine to get feeling you want,,,,,,,,,,
udcclesseff,same amt cocaine has less effect than it used to,,,,,,,,,,
udcctrystop,try to cut down/stop cocaine use in past 12 mos,,,,,,,,,,
udccnotstop,unable to cut/stop cocaine more than one time past 12 mos,,,,,,,,,,
udccwshstop,often wish cut down or stop cocaine use past 12 mos,,,,,,,,,,
udcchlthprb,any long-lasting phys prbs caused/worsnd by coc pst 12 mos,,,,,,,,,,
udcchlthctd,contd to use cocaine despite cocaine cause/worsen phys prbs,,,,,,,,,,
udccmntlprb,any emot/mntl hlth prbs caused/worsnd by cocaine past 12 mos,,,,,,,,,,
udccmntlctd,contd cocaine use despite coc cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udccstopact,less activities b/c of cocaine use past 12 mos,,,,,,,,,,
udccworkprb,cocaine cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udccfmlyprb,cocaine cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udccfmlyctd,contd cocaine use despite coc cause arguments w/fam/frnds,,,,,,,,,,
udccgethurt,cocaine use increased chance getting hurt pst 12 mos,,,,,,,,,,
udccwdflblu,felt blue or down after using less or stopping cocaine,,,,,,,,,,
udccwdtired,feeling tired/exhausted - coc withdrawal symptom pst 12 mos,,,,,,,,,,
udccwddream,having bad dreams - coc withdrawal symptom pst 12 mos,,,,,,,,,,
udccwdsleep,trouble/more sleeping - coc withdrawal symptom pst 12 mos,,,,,,,,,,
udccwdhngry,feeling hungry - coc withdrawal symptom pst 12 mos,,,,,,,,,,
udccwdsitst,slowed down/restless - coc withdrawal symptom pst 12 mos,,,,,,,,,,
udccavoidwd,use coc/oth drug to get over/avoid coc withdrawal pst 12 mos,,,,,,,,,,
udccavwcocn,used cocaine to get over/avoid coc withdrawal in pst 12 mos,,,,,,,,,,
udccavwmeth,used meth to get over/avoid coc withdrawal in pst 12 mos,,,,,,,,,,
udccavwstim,used stm to get over/avoid coc withdrawal in pst 12 mos,,,,,,,,,,
udccavwothr,used something else to get ovr/avd coc withdrawal pst 12 mos,,,,,,,,,,
udhetimeuse,spent great deal of time using/feel eff of heroin pst 12 mos,,,,,,,,,,
udhetimeget,spent great deal time try to get/getting heroin pst 12 mos,,,,,,,,,,
udhelrgamts,used her larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udhewantbad,wanted to use heroin so badly in past 12 mos,,,,,,,,,,
udhestrurge,strong urge to use heroin in past 12 mos,,,,,,,,,,
udheneedmor,needed a lot more heroin to get feeling you want,,,,,,,,,,
udhelesseff,same amt heroin has less effect than it used to,,,,,,,,,,
udhetrystop,try to cut down/stop heroin use in past 12 mos,,,,,,,,,,
udhenotstop,unable to cut/stop heroin use more than one time past 12 mos,,,,,,,,,,
udhewshstop,often wish cut down or stop heroin use past 12 mos,,,,,,,,,,
udhehlthprb,any long-lasting phys prbs caused/worsnd by heroin pst 12mos,,,,,,,,,,
udhehlthctd,contd to use heroin despite heroin cause/worsen phys prbs,,,,,,,,,,
udhemntlprb,any emot/mntl hlth prbs caused/worsnd by heroin past 12 mos,,,,,,,,,,
udhemntlctd,contd heroin use despite heroin cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udhestopact,less activities b/c of heroin use past 12 mos,,,,,,,,,,
udheworkprb,heroin cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udhefmlyprb,heroin cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udhefmlyctd,contd heroin despite heroin cause arguments w/fam/frnds,,,,,,,,,,
udhegethurt,heroin increased chance getting hurt pst 12 mos,,,,,,,,,,
udhewdflblu,feeling blue/down - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdvomit,vomiting/nauseous - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdcramp,having muscle cramps/aches-her withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdrunny,teary eyes/runny nose - her withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdsweat,sweaty/lrg pupils/hair stnding up-her w/drwal sym pst 12 mos,,,,,,,,,,
udhewddiarr,having diarrhea - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdyawns,yawning - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdfever,having fever - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udhewdsleep,having trbl sleeping - heroin withdrawal symptom pst 12 mos,,,,,,,,,,
udheavoidwd,use heroin to get over/avoid heroin withdrawal in pst 12 mos,,,,,,,,,,
udheavwhern,used heroin to get over/avoid her withdrawal in pst 12 mos,,,,,,,,,,
udheavwpnrl,used pn rlvr to get over/avoid her withdrawal in pst 12 mos,,,,,,,,,,
udheavwothr,used something else to get ovr/avd her withdrawal pst 12 mos,,,,,,,,,,
udhatimeuse,spent great deal of time using/feel eff of hal pst 12 mos,,,,,,,,,,
udhatimeget,spent great deal time try to get/getting hal in pst 12 mos,,,,,,,,,,
udhalrgamts,used hal larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udhawantbad,wanted to use halluc so badly in past 12 mos,,,,,,,,,,
udhastrurge,strong urge to use halluc in past 12 mos,,,,,,,,,,
udhaneedmor,needed a lot more halluc to get feeling you want,,,,,,,,,,
udhalesseff,same amt halluc has less effect than it used to,,,,,,,,,,
udhatrystop,try to cut down/stop halluc use in past 12 mos,,,,,,,,,,
udhanotstop,unable to cut/stop halluc more than one time past 12 mos,,,,,,,,,,
udhawshstop,often wish cut down or stop halluc past 12 mos,,,,,,,,,,
udhahlthprb,any long-lasting phys prbs caused/worsnd by hal pst 12 mos,,,,,,,,,,
udhahlthctd,contd to use halluc despite halluc cause/worsen phys prbs,,,,,,,,,,
udhamntlprb,any emot/mntl hlth prbs caused/worsnd by halluc past 12 mos,,,,,,,,,,
udhamntlctd,contd halluc use despite hal cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udhastopact,less activities b/c of halluc use past 12 mos,,,,,,,,,,
udhaworkprb,halluc cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udhafmlyprb,halluc cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udhafmlyctd,contd halluc use despite hal cause arguments w/fam/frnds,,,,,,,,,,
udhagethurt,halluc use increased chance getting hurt pst 12 mos,,,,,,,,,,
udintimeuse,spent great deal of time using/feel eff of inh pst 12 mos,,,,,,,,,,
udintimeget,spent great deal time try to get/getting inh in pst 12 mos,,,,,,,,,,
udinlrgamts,used inh larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udinwantbad,wanted to use inhalants so badly in past 12 mos,,,,,,,,,,
udinstrurge,strong urge to use inhalants in past 12 mos,,,,,,,,,,
udinneedmor,needed a lot more inhalants to get feeling you want,,,,,,,,,,
udinlesseff,same amt inhalants has less effect than it used to,,,,,,,,,,
udintrystop,try to cut down/stop inhalant use in past 12 mos,,,,,,,,,,
udinnotstop,unable to cut/stop inh use more than one time past 12 mos,,,,,,,,,,
udinwshstop,often wish cut down or stop inh use past 12 mos,,,,,,,,,,
udinhlthprb,any long-lasting phys prbs caused/worsnd by inh pst 12 mos,,,,,,,,,,
udinhlthctd,contd to use inhalants despite inh cause/worsen phys prbs,,,,,,,,,,
udinmntlprb,any emot/mntl hlth prbs caused/worsnd by inh past 12 mos,,,,,,,,,,
udinmntlctd,contd inh use despite inh cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udinstopact,less activities b/c of inhalant use past 12 mos,,,,,,,,,,
udinworkprb,inhalants cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udinfmlyprb,inhalants cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udinfmlyctd,contd inhalant use despite inh cause arguments w/fam/frnds,,,,,,,,,,
udingethurt,inhalant use increased chance getting hurt pst 12 mos,,,,,,,,,,
udmetimeuse,spent great deal of time using/feel eff of meth pst 12 mos,,,,,,,,,,
udmetimeget,spent great deal time try to get/getting meth in pst 12 mos,,,,,,,,,,
udmelrgamts,used meth larger amts or longer time than meant to pst 12 mo,,,,,,,,,,
udmewantbad,wanted to use meth so badly in past 12 mos,,,,,,,,,,
udmestrurge,strong urge to use meth in past 12 mos,,,,,,,,,,
udmeneedmor,needed a lot more meth to get feeling you want,,,,,,,,,,
udmelesseff,same amt meth has less effect than it used to,,,,,,,,,,
udmetrystop,try to cut down/stop meth use in past 12 mos,,,,,,,,,,
udmenotstop,unable to cut/stop meth more than one time past 12 mos,,,,,,,,,,
udmewshstop,often wish cut down or stop meth use past 12 mos,,,,,,,,,,
udmehlthprb,any long-lasting phys prbs caused/worsnd by meth pst 12 mos,,,,,,,,,,
udmehlthctd,contd to use meth despite meth cause/worsen phys prbs,,,,,,,,,,
udmemntlprb,any emot/mntl hlth prbs caused/worsnd by meth past 12 mos,,,,,,,,,,
udmemntlctd,contd meth use despite meth cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udmestopact,less activities b/c of meth use past 12 mos,,,,,,,,,,
udmeworkprb,meth cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udmefmlyprb,meth cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udmefmlyctd,contd meth use despite meth cause arguments w/fam/frnds,,,,,,,,,,
udmegethurt,meth increased chance getting hurt pst 12 mos,,,,,,,,,,
udmewdflblu,felt blue or down after using less or stopping meth,,,,,,,,,,
udmewdtired,feeling tired/exhausted - meth withdrawal symptom pst 12 mos,,,,,,,,,,
udmewddream,having bad dreams - meth withdrawal symptom pst 12 mos,,,,,,,,,,
udmewdsleep,trouble/more sleep - meth withdrawal symptom pst 12 mos,,,,,,,,,,
udmewdhngry,feeling hungry - meth withdrawal symptom pst 12 mos,,,,,,,,,,
udmewdsitst,feeling slowed down/restless -mth w/drawl symptom pst 12 mos,,,,,,,,,,
udmeavoidwd,use meth to get over/avoid meth withdrawal in pst 12 mos,,,,,,,,,,
udmeavwmeth,used meth to get over/avoid meth withdrawal in pst 12 mos,,,,,,,,,,
udmeavwcocn,used coc/crk to get over/avoid meth withdrawal in pst 12 mos,,,,,,,,,,
udmeavwstim,used stm to get over/avoid meth withdrawal in pst 12 mos,,,,,,,,,,
udmeavwothr,used somthing else to get ovr/avd meth withdrawal pst 12 mos,,,,,,,,,,
udprtimeuse,spent great deal of time using/feel eff of pn rlvr pst 12 mo,,,,,,,,,,
udprtimeget,spent great deal time try to get/getting pr in pst 12 mos,,,,,,,,,,
udprlrgamts,used pr larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udprwantbad,wanted to use pn rlvr so badly in past 12 mos,,,,,,,,,,
udprstrurge,strong urge to use pn rlvr in past 12 mos,,,,,,,,,,
udprneedmor,needed a lot more pn rlvr to get feeling you want,,,,,,,,,,
udprlesseff,same amt pn rlvr has less effect than it used to,,,,,,,,,,
udprtrystop,try to cut down/stop pn rlvr in past 12 mos,,,,,,,,,,
udprnotstop,unable to cut/stop pn rlvr more than one time past 12 mos,,,,,,,,,,
udprwshstop,often wish cut down or stop pn rlvr past 12 mos,,,,,,,,,,
udprhlthprb,any long-lasting phys prbs caused/worsnd by pr pst 12 mos,,,,,,,,,,
udprhlthctd,contd to use pn rlvr despite pn rlvr cause/worsen phys prbs,,,,,,,,,,
udprmntlprb,any emot/mntl hlth prbs caused/worsnd by pn rlvr past 12 mos,,,,,,,,,,
udprmntlctd,contd pn rlvr use despite pr cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udprstopact,less activities b/c of pn rlvr use past 12 mos,,,,,,,,,,
udprworkprb,pn rlvr cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udprfmlyprb,pn rlvr cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udprfmlyctd,contd pn rlvr use despite pr cause arguments w/fam/frnds,,,,,,,,,,
udprgethurt,pn rlvr increased chance getting hurt pst 12 mos,,,,,,,,,,
udprwdflblu,feeling blue/down - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdvomit,vomiting/nauseous - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdcramp,muscle cramps/aches - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdrunny,teary eyes/runny nose - pr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdsweat,sweaty/lrg pupils/hair stnding up-pr w/drawl symp pst 12 mos,,,,,,,,,,
udprwddiarr,having diarrhea - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdyawns,yawning - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdfever,having fever - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udprwdsleep,having trbl sleeping - pn rlvr withdrawal symptom pst 12 mos,,,,,,,,,,
udpravoidwd,use pn rlvr to get over/avoid pr withdrawal in pst 12 mos,,,,,,,,,,
udpravwpnrl,used pn rlvr to get over/avoid pr withdrawal in pst 12 mos,,,,,,,,,,
udpravwhern,used heroin to get over/avoid pr withdrawal in pst 12 mos,,,,,,,,,,
udpravwothr,used something else to get ovr/avd pr withdrawal pst 12 mos,,,,,,,,,,
udtrtimeuse,spent great deal of time using/feel eff of trn pst 12 mos,,,,,,,,,,
udtrtimeget,spent great deal time try to get/getting trn in pst 12 mos,,,,,,,,,,
udtrlrgamts,used trn larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udtrwantbad,wanted to use trn so badly in past 12 mos,,,,,,,,,,
udtrstrurge,strong urge to use trn in past 12 mos,,,,,,,,,,
udtrneedmor,needed a lot more trn to get feeling you want,,,,,,,,,,
udtrlesseff,same amt trn has less effect than it used to,,,,,,,,,,
udtrtrystop,try to cut down/stop trn use in past 12 mos,,,,,,,,,,
udtrnotstop,unable to cut/stop trn more than one time past 12 mos,,,,,,,,,,
udtrwshstop,often wish cut down or stop trn past 12 mos,,,,,,,,,,
udtrhlthprb,any long-lasting phys prbs caused/worsnd by trn pst 12 mo,,,,,,,,,,
udtrhlthctd,contd to use trn despite trn cause/worsen phys prbs,,,,,,,,,,
udtrmntlprb,any emot/mntl hlth prbs caused/worsnd by trn past 12 mos,,,,,,,,,,
udtrmntlctd,contd trn despite trn cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udtrstopact,less activities b/c of trn use past 12 mos,,,,,,,,,,
udtrworkprb,trn cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udtrfmlyprb,trn cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udtrfmlyctd,contd trn use despite trn cause arguments w/fam/frnds,,,,,,,,,,
udtrgethurt,trn use increased chance getting hurt pst 12 mos,,,,,,,,,,
udtrwdsweat,sweaty/fast heartbeat - trn withdrawal symptom pst 12 mo,,,,,,,,,,
udtrwdtrmbl,hands tremble -trn withdrawal symptom pst 12 mos,,,,,,,,,,
udtrwdsleep,trouble sleeping - trn withdrawal symptom pst 12 mos,,,,,,,,,,
udtrwdvomit,vomiting/upset stomach - trn withdrawal symptom pst 12 mo,,,,,,,,,,
udtrwdhaluc,see/hear/feel things - trn withdrawal symptom pst 12 mos,,,,,,,,,,
udtrwdsitst,"couldn""t sit still - trn withdrawal symptom pst 12 mos",,,,,,,,,,
udtrwdflanx,feeling anxious - trn withdrawal symptom pst 12 mos,,,,,,,,,,
udtravoidwd,use trn to get over/avoid trn withdrawal in pst 12 mos,,,,,,,,,,
udtravwsvtr,used trn/sed to get over/avoid trn withdrwl in pst 12 mos,,,,,,,,,,
udtravwalco,used alc to get over/avoid trn withdrawal in pst 12 mos,,,,,,,,,,
udtravwothr,used something else to get ovr/avd trn wthdrwal pst 12 mos,,,,,,,,,,
udsttimeuse,spent great deal of time using/feel eff of stm pst 12 mos,,,,,,,,,,
udsttimeget,spent great deal time try to get/getting stm in pst 12 mos,,,,,,,,,,
udstlrgamts,use stm larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udstwantbad,wanted to use stm so badly in past 12 mos,,,,,,,,,,
udststrurge,strong urge to use stm in past 12 mos,,,,,,,,,,
udstneedmor,needed a lot more stm to get feeling you want,,,,,,,,,,
udstlesseff,same amt stm has less effect than it used to,,,,,,,,,,
udsttrystop,try to cut down/stop stm use in past 12 mos,,,,,,,,,,
udstnotstop,unable to cut/stop stm use more than one time past 12 mos,,,,,,,,,,
udstwshstop,often wish cut down or stop stm use past 12 mos,,,,,,,,,,
udsthlthprb,any long-lasting phys prbs caused/worsnd by stm pst 12 mos,,,,,,,,,,
udsthlthctd,contd to use stm despite stm cause/worsen phys prbs,,,,,,,,,,
udstmntlprb,any emot/mntl hlth prbs caused/worsnd by stm past 12 mos,,,,,,,,,,
udstmntlctd,contd stm use despite stm cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udststopact,less activities b/c of stm use past 12 mos,,,,,,,,,,
udstworkprb,stm cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udstfmlyprb,stm cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udstfmlyctd,contd stm despite stm cause arguments w/fam/frnds,,,,,,,,,,
udstgethurt,stm increased chance getting hurt pst 12 mos,,,,,,,,,,
udstwdflblu,felt blue or down after using less or stopping stm,,,,,,,,,,
udstwdtired,feeling tired/exhausted - stm withdrawal symptom pst 12 mos,,,,,,,,,,
udstwddream,having bad dreams - stm withdrawal symptom pst 12 mos,,,,,,,,,,
udstwdsleep,trouble/more sleeping - stm withdrawal symptom pst 12 mos,,,,,,,,,,
udstwdhngry,feeling hungry - stm withdrawal symptom pst 12 mos,,,,,,,,,,
udstwdsitst,feeling slowed down/ - stm w/drawl symptom pst 12 mos,,,,,,,,,,
udstavoidwd,use stm to get over/avoid stm withdrawal in pst 12 mos,,,,,,,,,,
udstavwstim,used stm to get over/avoid stm withdrawal in pst 12 mos,,,,,,,,,,
udstavwcocn,used coc/crk to get over/avoid stm withdrawal in pst 12 mos,,,,,,,,,,
udstavwmeth,used meth to get over/avoid stm withdrawal in pst 12 mos,,,,,,,,,,
udstavwothr,used something else to get ovr/avd stm withdrawal pst 12 mos,,,,,,,,,,
udsvtimeuse,spent great deal of time using/feel eff of sed pst 12 mos,,,,,,,,,,
udsvtimeget,spent great deal time try to get/getting sed in pst 12 mos,,,,,,,,,,
udsvlrgamts,used sed larger amts or longer time than meant to pst 12 mos,,,,,,,,,,
udsvwantbad,wanted to use sed so badly in past 12 mos,,,,,,,,,,
udsvstrurge,strong urge to use sed in past 12 mos,,,,,,,,,,
udsvneedmor,needed a lot more sed to get feeling you want,,,,,,,,,,
udsvlesseff,same amt sed has less effect than it used to,,,,,,,,,,
udsvtrystop,try to cut down/stop sed use in past 12 mos,,,,,,,,,,
udsvnotstop,unable to cut/stop sed more than one time past 12 mos,,,,,,,,,,
udsvwshstop,often wish cut down or stop sed use past 12 mos,,,,,,,,,,
udsvhlthprb,any long-lasting phys prbs caused/worsnd by sed pst 12 mo,,,,,,,,,,
udsvhlthctd,contd to use sed despite sed cause/worsen phys prbs,,,,,,,,,,
udsvmntlprb,any emot/mntl hlth prbs caused/worsnd by sed past 12 mos,,,,,,,,,,
udsvmntlctd,contd sed use despite sed cse/wrsn emot/mntl hlth prbs,,,,,,,,,,
udsvstopact,less activities b/c of sed use past 12 mos,,,,,,,,,,
udsvworkprb,sed cause serious prbs at home/work/sch pst 12 mos,,,,,,,,,,
udsvfmlyprb,sed cause arguments/probs w/family/friends pst 12 mos,,,,,,,,,,
udsvfmlyctd,contd sed despite sed cause arguments w/fam/frnds,,,,,,,,,,
udsvgethurt,sed increased chance getting hurt pst 12 mos,,,,,,,,,,
udsvwdsweat,sweaty/fast heartbeat - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvwdtrmbl,hands tremble - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvwdsleep,trouble sleeping - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvwdvomit,vomiting/upset stomach - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvwdhaluc,see/hear/feel things - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvwdsitst,"couldn""t sit still - sed withdrawal symptom pst 12 mos",,,,,,,,,,
udsvwdflanx,feeling anxious - sed withdrawal symptom pst 12 mos,,,,,,,,,,
udsvavoidwd,use sed to get over/avoid sed withdrawal in pst 12 mos,,,,,,,,,,
udsvavwsvtr,used sed/tr to get over/avoid sed withdrwl in pst 12 mos,,,,,,,,,,
udsvavwalco,used alc to get over/avoid sed withdrawal in pst 12 mos,,,,,,,,,,
udsvavwothr,used something else to get ovr/avd sed withdrawal pst 12 mos,,,,,,,,,,
pyud5alc,alcohol use disorder in the past year,,,,,,,,,,
pyud5mrj,marijuana use disorder in the past year,,,,,,,,,,
pyud5coc,cocaine use disorder in the past year,,,,,,,,,,
pyud5her,heroin use disorder in the past year,,,,,,,,,,
pyud5hal,hallucinogen use disorder in the past year,,,,,,,,,,
pyud5inh,inhalant use disorder in the past year,,,,,,,,,,
pyud5mth,methamphetamine use disorder in the past year,,,,,,,,,,
edud5pnrmis,"pain reliever use disorder, py misusers",,,,,,,,,,
edud5pnrunm,"pain reliever use disorder, py users but not misusers",,,,,,,,,,
edud5trqmis,"tranquilizer use disorder, py misusers",,,,,,,,,,
edud5trqunm,"tranquilizer use disorder, py users but not misusers",,,,,,,,,,
edud5stmmis,"stimulant use disorder, py misusers",,,,,,,,,,
edud5stmunm,"stimulant use disorder, py users but not misusers",,,,,,,,,,
edud5sedmis,"sedative use disorder, py misusers",,,,,,,,,,
edud5sedunm,"sedative use disorder, py users but not misusers",,,,,,,,,,
irpyud5alc,alcohol use disorder in the past year - imp rev,,,,,,,,,,
iipyud5alc,alcohol use disorder in the past year - imp ind,,,,,,,,,,
irpyud5mrj,marijuana use disorder in the past year - imp rev,,,,,,,,,,
iipyud5mrj,marijuana use disorder in the past year - imp ind,,,,,,,,,,
irpyud5coc,cocaine use disorder in the past year - imp rev,,,,,,,,,,
iipyud5coc,cocaine use disorder in the past year - imp ind,,,,,,,,,,
irpyud5her,heroin use disorder in the past year - imp rev,,,,,,,,,,
iipyud5her,heroin use disorder in the past year - imp ind,,,,,,,,,,
irpyud5hal,hallucinogen use disorder in the past year - imp rev,,,,,,,,,,
iipyud5hal,hallucinogen use disorder in the past year - imp ind,,,,,,,,,,
irpyud5inh,inhalant use disorder in the past year - imp rev,,,,,,,,,,
iipyud5inh,inhalant use disorder in the past year - imp ind,,,,,,,,,,
irpyud5mth,methamphetamine use disorder in the past year - imp rev,,,,,,,,,,
iipyud5mth,methamphetamine use disorder in the past year - imp ind,,,,,,,,,,
irud5pnrmis,"pain reliever use disorder, py misuers - imp rev",,,,,,,,,,
iiud5pnrmis,"pain reliever use disorder, py misusers - imp ind",,,,,,,,,,
irud5pnrunm,"pain reliever use disord, py users but not misusers-imp rev",,,,,,,,,,
iiud5pnrunm,"pain reliever use disord, py users but not misusers-imp ind",,,,,,,,,,
