Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
119,CurrentPopulationSurvey_FoodSecuritySupplement_2020,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2020_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec20.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.19,CPS-FSS,"USCB, USDA",2020,current_population_survey_food_security_supplement_2020,Current Population Survey Food Security Supplement 2020,current_population_survey_food_security_supplement_2020.csv,,,,
120,CurrentPopulationSurvey_FoodSecuritySupplement_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2021_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec21.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.184,CPS-FSS,"USCB, USDA",2021,current_population_survey_food_security_supplement_2021,Current Population Survey Food Security Supplement 2021,current_population_survey_food_security_supplement_2021.csv,,,,
121,CurrentPopulationSurvey_FoodSecuritySupplement_2022,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2022_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec22.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.2022.html#list-tab-216513607,0.173,CPS-FSS,"USCB, USDA",2022,current_population_survey_food_security_supplement_2022,Current Population Survey Food Security Supplement 2022,current_population_survey_food_security_supplement_2022.csv,,,,
122,CurrentPopulationSurvey_FoodSecuritySupplement_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2023_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec23.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.2023.html#list-tab-216513607,0.175,CPS-FSS,"USCB, USDA",2023,current_population_survey_food_security_supplement_2023,Current Population Survey Food Security Supplement 2023,current_population_survey_food_security_supplement_2023.csv,,,,
123,Daily_County_Ozone_2001-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Daily_County-Level_Ozone_Concentrations__2001-2016.csv,,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-County-Level-Ozone-Concentrations-2001-2016/kmf5-t9yc,1.21,NEPHTN,CDC,2001-2016,daily_county_ozone_2001,Daily County Ozone 2001,daily_county_ozone_2001.csv,,,,
124,Daily_PM2.5_County_2001-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Daily_PM2.5_Concentrations_All_County__2001-2016.csv,,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-PM2-5-Concentrations-All-County-2001-2016/7vdq-ztk9,1.24,NEPHTN,CDC,2001-2016,daily_pm2.5_county_2001,Daily PM2.5 County 2001,daily_pm2.5_county_2001.csv,,,,
125,Disability_and_Health_Data_System_DHDS_2016-2022,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/Disability_and_Health_Data_System__DHDS_2016-2022.csv,https://data.cdc.gov/Disability-Health/Disability-and-Health-Data-System-DHDS-/k62p-6esq#:~:text=Columns%20in%20this%20Dataset,CSV,https://data.cdc.gov/Disability-Health/Disability-and-Health-Data-System-DHDS-/k62p-6esq,0.239,NCBDDD,CDC,2016-2022,disability_and_health_data_system_dhds_2016,Disability and Health Data System DHDS 2016,disability_and_health_data_system_dhds_2016.csv,,,,
126,ECLS_K-5_Longitudinal,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/ECLSK2011_K5PUF.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/2019051.pdf,CSV,https://nces.ed.gov/ecls/dataproducts.asp,2.5,ECLS,NCES,2011-2016,ecls_k_5_longitudinal,ECLS K 5 Longitudinal,ecls_k_5_longitudinal.csv,,,,
127,ECPP_EarlyChildhoodProgramParticipation_2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/ecpp_pu_2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/cbook_ecpp_pu_2016.pdf,CSV,https://nces.ed.gov/nhes/dataproducts.asp,0.0151,NHES,NCES,2016,ecpp_early_childhood_program_participation_2016,ECPP Early Childhood Program Participation 2016,ecpp_early_childhood_program_participation_2016.csv,,,,
128,ECPP_EarlyChildhoodProgramParticipation_2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/ecpp_pu_pert.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/cbook_ecpp_pu.pdf,CSV,https://nces.ed.gov/nhes/dataproducts.asp,0.0186,NHES,NCES,2019,ecpp_early_childhood_program_participation_2019,ECPP Early Childhood Program Participation 2019,ecpp_early_childhood_program_participation_2019.csv,,,,
151,GHI_Global_Horizontal_Irradiance_1991-2012,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Population-Weighted_Global_Horizontal_Irradiance__1991-2012.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/GHI_Metadata.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Population-Weighted-Global-Horizontal-Irradiance-1/fdyw-m38t,0.7832,GHI,CDC,1991-2012,ghi_global_horizontal_irradiance_1991,GHI Global Horizontal Irradiance 1991,ghi_global_horizontal_irradiance_1991.csv,,,,
155,HouseholdComponents_MEPS_2011,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h147.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h147cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.166,Medical Expenditure Panel Survey,AHRQ,2011,household_components_meps_2011,Household Components MEPS 2011,household_components_meps_2011.csv,,,,
156,HouseholdComponents_MEPS_2012,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h155.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h155cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.164,Medical Expenditure Panel Survey,AHRQ,2012,household_components_meps_2012,Household Components MEPS 2012,household_components_meps_2012.csv,,,,
157,HouseholdComponents_MEPS_2013,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h163.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h163cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.147,Medical Expenditure Panel Survey,AHRQ,2013,household_components_meps_2013,Household Components MEPS 2013,household_components_meps_2013.csv,,,,
158,HouseholdComponents_MEPS_2014,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h171.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h171cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.142,Medical Expenditure Panel Survey,AHRQ,2014,household_components_meps_2014,Household Components MEPS 2014,household_components_meps_2014.csv,,,,
159,HouseholdComponents_MEPS_2015,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h181.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h181cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.144,Medical Expenditure Panel Survey,AHRQ,2015,household_components_meps_2015,Household Components MEPS 2015,household_components_meps_2015.csv,,,,
160,HouseholdComponents_MEPS_2016,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h192.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/h192cb.pdf,CSV,https://www.meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,0.151,Medical Expenditure Panel Survey,AHRQ,2016,household_components_meps_2016,Household Components MEPS 2016,household_components_meps_2016.csv,,,,
167,IPEDS_FinancialAidMilitary_2021,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2021.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.00077,IPEDS,NCES,2021,ipeds_financial_aid_military_2021,IPEDS Financial Aid Military 2021,ipeds_financial_aid_military_2021.csv,,,,
168,IPEDS_FinancialAidMilitary_2022,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2122_rv.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2122.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.00074,IPEDS,NCES,2022,ipeds_financial_aid_military_2022,IPEDS Financial Aid Military 2022,ipeds_financial_aid_military_2022.csv,,,,
169,IPEDS_FinancialAidMilitary_2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2223.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfav2223.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.00073,IPEDS,NCES,2023,ipeds_financial_aid_military_2023,IPEDS Financial Aid Military 2023,ipeds_financial_aid_military_2023.csv,,,,
170,IPEDS_FinancialAid_2021,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2021.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.012,IPEDS,NCES,2021,ipeds_financial_aid_2021,IPEDS Financial Aid 2021,ipeds_financial_aid_2021.csv,,,,
171,IPEDS_FinancialAid_2022,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2122_rv.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2122.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.012,IPEDS,NCES,2022,ipeds_financial_aid_2022,IPEDS Financial Aid 2022,ipeds_financial_aid_2022.csv,,,,
172,IPEDS_FinancialAid_2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2223.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/sfa2223.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=7,0.012,IPEDS,NCES,2023,ipeds_financial_aid_2023,IPEDS Financial Aid 2023,ipeds_financial_aid_2023.csv,,,,
173,IPEDS_Graduation_2year_2021,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021_l2.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021_l2.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0002,IPEDS,NCES,2021,ipeds_graduation_2year_2021,IPEDS Graduation 2year 2021,ipeds_graduation_2year_2021.csv,,,,
174,IPEDS_Graduation_2year_2022,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022_l2_rv.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022_l2.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0002,IPEDS,NCES,2022,ipeds_graduation_2year_2022,IPEDS Graduation 2year 2022,ipeds_graduation_2year_2022.csv,,,,
175,IPEDS_Graduation_2year_2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023_l2.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023_l2.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0002,IPEDS,NCES,2023,ipeds_graduation_2year_2023,IPEDS Graduation 2year 2023,ipeds_graduation_2year_2023.csv,,,,
176,IPEDS_Graduation_4year_2021,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.01,IPEDS,NCES,2021,ipeds_graduation_4year_2021,IPEDS Graduation 4year 2021,ipeds_graduation_4year_2021.csv,,,,
177,IPEDS_Graduation_4year_2022,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022_rv.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0098,IPEDS,NCES,2022,ipeds_graduation_4year_2022,IPEDS Graduation 4year 2022,ipeds_graduation_4year_2022.csv,,,,
178,IPEDS_Graduation_4year_2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.01,IPEDS,NCES,2023,ipeds_graduation_4year_2023,IPEDS Graduation 4year 2023,ipeds_graduation_4year_2023.csv,,,,
179,IPEDS_Graduation_PELL_SSL_2021,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021_pell_ssl.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2021_pell_ssl.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0014,IPEDS,NCES,2021,ipeds_graduation_pell_ssl_2021,IPEDS Graduation PELL SSL 2021,ipeds_graduation_pell_ssl_2021.csv,,,,
180,IPEDS_Graduation_PELL_SSL_2022,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022_pell_ssl_rv.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2022_pell_ssl.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0013,IPEDS,NCES,2022,ipeds_graduation_pell_ssl_2022,IPEDS Graduation PELL SSL 2022,ipeds_graduation_pell_ssl_2022.csv,,,,
181,IPEDS_Graduation_PELL_SSL_2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023_pell_ssl.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/gr2023_pell_ssl.xlsx,CSV,https://nces.ed.gov/ipeds/datacenter/DataFiles.aspx?year=-1&surveyNumber=8,0.0013,IPEDS,NCES,2023,ipeds_graduation_pell_ssl_2023,IPEDS Graduation PELL SSL 2023,ipeds_graduation_pell_ssl_2023.csv,,,,
182,LATCH_HouseHold_2009,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Local_Area_Transportation_Characteristics_by_Household_2009.csv,https://www.bts.gov/statistical-products/surveys/nhts-data-dictionary,CSV,https://www.bts.gov/latch/latch-data,0.042,LATCH,USDOT,2009,latch_house_hold_2009,LATCH House Hold 2009,latch_house_hold_2009.csv,,,,
183,LATCH_HouseHold_CensusTract_2017-b,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/LATCH_HouseHold_CensusTract_2017-b.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/LATCH_2017_DD.xlsx,CSV,https://www.bts.gov/latch/latch-data,0.047,LATCH,USDOT,2017,latch_house_hold_census_tract_b_2017,LATCH House Hold Census Tract b 2017,latch_house_hold_census_tract_b_2017.csv,,,,
184,Location_Affordability_Index_2_0,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/Location_Affordability_Index_2_0.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/DD_Location_Affordability_Index_v.2.0.xlsx,CSV,https://hudgis-hud.opendata.arcgis.com/datasets/HUD::location-affordability-index-v-2-0/about,0.308,HUD GIS,HUD,2008-2012,location_affordability_index_2_0,Location Affordability Index 2 0,location_affordability_index_2_0.csv,,,,
185,Location_Affordability_Index_v3,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/Location_Affordability_Index_v3.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/LAI_Version_3_Data_and_Methodology.docx,CSV,https://hudgis-hud.opendata.arcgis.com/datasets/HUD::location-affordability-index-v-3/about,0.272,HUD GIS,HUD,2012-2016,location_affordability_index_v3,Location Affordability Index v3,location_affordability_index_v3.csv,,,,
189,MCBS_Fall_2018,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2018_1_fall.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2018MCBSPUFUserGuide.PDF,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.023,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Fall 2018,mcbs_fall_2018,MCBS Fall 2018,mcbs_fall_2018.csv,,,,
190,MCBS_Fall_2019,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2019_1_fall.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2019MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.024,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Fall 2019,mcbs_fall_2019,MCBS Fall 2019,mcbs_fall_2019.csv,,,,
191,MCBS_Fall_2020,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2020_1_fall.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2020MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.024,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Fall 2020,mcbs_fall_2020,MCBS Fall 2020,mcbs_fall_2020.csv,,,,
192,MCBS_Fall_2021,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2021_1_fall.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2021_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.021,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Fall 2021,mcbs_fall_2021,MCBS Fall 2021,mcbs_fall_2021.csv,,,,
193,MCBS_Fall_2022,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2022_1_fall.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2022_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.02,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Fall 2022,mcbs_fall_2022,MCBS Fall 2022,mcbs_fall_2022.csv,,,,
194,MCBS_Summer_2018,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2018_3_summer.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2018MCBSPUFUserGuide.PDF,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.012,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Summer 2018,mcbs_summer_2018,MCBS Summer 2018,mcbs_summer_2018.csv,,,,
195,MCBS_Summer_2019,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2019_3_summer.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2019MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.012,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Summer 2019,mcbs_summer_2019,MCBS Summer 2019,mcbs_summer_2019.csv,,,,
196,MCBS_Summer_2020,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2020_3_summer.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2020MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.012,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Summer 2020,mcbs_summer_2020,MCBS Summer 2020,mcbs_summer_2020.csv,,,,
197,MCBS_Summer_2021,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2021_3_summer.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2021_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.01,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Summer 2021,mcbs_summer_2021,MCBS Summer 2021,mcbs_summer_2021.csv,,,,
198,MCBS_Summer_2022,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2022_3_summer.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2022_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.01,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Summer 2022,mcbs_summer_2022,MCBS Summer 2022,mcbs_summer_2022.csv,,,,
199,MCBS_Winter_2018,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2018_2_winter.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2018MCBSPUFUserGuide.PDF,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.012,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Winter 2018,mcbs_winter_2018,MCBS Winter 2018,mcbs_winter_2018.csv,,,,
200,MCBS_Winter_2019,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2019_2_winter.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2019MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.016,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Winter 2019,mcbs_winter_2019,MCBS Winter 2019,mcbs_winter_2019.csv,,,,
